split,path,label,system_id,hf_idx
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ016-0221_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,15174
train,__hf__,0,librispeech,26949
train,__hf__,0,librispeech,16383
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ032-0231_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,11142
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ046-0152_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ042-0052_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,3021
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ027-0152_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEF2_SEM2_E30001.wav,1,VCC2020_T02,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEM2_SEM1_E30003.wav,1,VCC2020_T02,
train,__hf__,0,librispeech,25407
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEM1_SEM2_E30001.wav,1,VCC2020_T14,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ005-0093_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ008-0231_gen.wav,1,ljspeech_full_band_melgan,
train,__hf__,0,librispeech,21551
train,__hf__,0,librispeech,17046
train,__hf__,0,librispeech,27865
train,__hf__,0,librispeech,17086
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ016-0192_gen.wav,1,ljspeech_full_band_melgan,
train,__hf__,0,librispeech,10194
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ019-0292_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T07/task1/team07_intra-TEF2_SEF2_E30004.wav,1,VCC2020_T07,
train,__hf__,0,librispeech,14429
train,__hf__,0,librispeech,14570
train,__hf__,0,librispeech,11664
train,__hf__,0,librispeech,4292
train,__hf__,0,librispeech,28386
train,__hf__,0,librispeech,22048
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEF2_SEF1_E30002.wav,1,VCC2020_T02,
train,__hf__,0,librispeech,8106
train,__hf__,0,librispeech,18642
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ008-0022_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,17368
train,__hf__,0,librispeech,25501
train,__hf__,0,librispeech,4556
train,__hf__,0,librispeech,13536
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ002-0189_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEF1_SEF2_E30003.wav,1,VCC2020_T32,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T07/task1/team07_intra-TEM2_SEF1_E30004.wav,1,VCC2020_T07,
train,__hf__,0,librispeech,1971
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1630.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,4830
train,__hf__,0,librispeech,26521
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEF2_SEM1_E30002.wav,1,VCC2020_T03,
train,__hf__,0,librispeech,27464
train,__hf__,0,librispeech,3474
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T16/task1/team16_intra-TEM2_SEM2_E30005.wav,1,VCC2020_T16,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ005-0282_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,10762
train,__hf__,0,librispeech,1796
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T09/task1/team09_intra-TEM1_SEF2_E30004.wav,1,VCC2020_T09,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEM2_SEF2_E30001.wav,1,VCC2020_T27,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ003-0146_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ022-0014_gen.wav,1,ljspeech_full_band_melgan,
train,__hf__,0,librispeech,26490
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T12/task1/team12_intra-TEF1_SEM2_E30003.wav,1,VCC2020_T12,
train,__hf__,0,librispeech,20458
train,__hf__,0,librispeech,21605
train,__hf__,0,librispeech,1128
train,__hf__,0,librispeech,9842
train,__hf__,0,librispeech,5897
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEF2_SEM1_E30005.wav,1,VCC2020_T30,
train,__hf__,0,librispeech,24531
train,__hf__,0,librispeech,4526
train,__hf__,0,librispeech,19125
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ029-0117_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ003-0101_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,15628
train,__hf__,0,librispeech,26063
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEM2_SEM1_E30001.wav,1,VCC2020_T31,
train,__hf__,0,librispeech,14315
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEM2_SEF1_E30002.wav,1,VCC2020_T03,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T08/task1/team08_intra-TEF2_SEM1_E30004.wav,1,VCC2020_T08,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T01/task1/team01_intra-TEF1_SEM1_E30002.wav,1,VCC2020_T01,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEF1_SEM2_E30004.wav,1,VCC2020_T11,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEM2_SEM2_E30005.wav,1,VCC2020_T21,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ006-0135_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1091.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEF2_SEF2_E30003.wav,1,VCC2020_T17,
train,__hf__,0,librispeech,27599
train,__hf__,0,librispeech,19255
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_13850.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,470
train,__hf__,0,librispeech,3930
train,__hf__,0,librispeech,5490
train,__hf__,0,librispeech,22954
train,__hf__,0,librispeech,7449
train,__hf__,0,librispeech,2623
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEM2_SEM1_E30001.wav,1,VCC2020_T30,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_887.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,5201
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ016-0065_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ039-0174_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T24/task1/team24_intra-TEF2_SEF1_E30004.wav,1,VCC2020_T24,
train,__hf__,0,librispeech,17895
train,__hf__,0,librispeech,28081
train,__hf__,0,librispeech,18894
train,__hf__,0,librispeech,25432
train,__hf__,0,librispeech,14444
train,__hf__,0,librispeech,14949
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T04/task1/team04_intra-TEF2_SEF1_E30004.wav,1,VCC2020_T04,
train,__hf__,0,librispeech,824
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ002-0227_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_4514.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,14738
train,__hf__,0,librispeech,15613
train,__hf__,0,librispeech,5393
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEF1_SEM2_E30001.wav,1,VCC2020_T17,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEM2_SEF2_E30002.wav,1,VCC2020_T20,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEF2_SEF1_E30003.wav,1,VCC2020_T33,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T23/task1/team23_intra-TEF2_SEF1_E30001.wav,1,VCC2020_T23,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T19/task1/team19_intra-TEM2_SEM1_E30004.wav,1,VCC2020_T19,
train,__hf__,0,librispeech,8681
train,__hf__,0,librispeech,8756
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ031-0188_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,1867
train,__hf__,0,librispeech,22191
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T26/task1/team26_intra-TEM2_SEF2_E30001.wav,1,VCC2020_T26,
train,__hf__,0,librispeech,5585
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_2608.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T23/task1/team23_intra-TEM2_SEM2_E30002.wav,1,VCC2020_T23,
train,__hf__,0,librispeech,21421
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T13/task1/team13_intra-TEM1_SEM2_E30003.wav,1,VCC2020_T13,
train,__hf__,0,librispeech,5987
train,__hf__,0,librispeech,24924
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEM1_SEM1_E30005.wav,1,VCC2020_T17,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEF2_SEM2_E30001.wav,1,VCC2020_T21,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_773.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,7364
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ028-0480_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,4490
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T08/task1/team08_intra-TEM1_SEF1_E30002.wav,1,VCC2020_T08,
train,__hf__,0,librispeech,11707
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_7484.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,22157
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T07/task1/team07_intra-TEF1_SEM2_E30002.wav,1,VCC2020_T07,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T18/task1/team18_intra-TEM1_SEM1_E30001.wav,1,VCC2020_T18,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEM1_SEF1_E30002.wav,1,VCC2020_T22,
train,__hf__,0,librispeech,15243
train,__hf__,0,librispeech,28334
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ046-0233_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,18225
train,__hf__,0,librispeech,4711
train,__hf__,0,librispeech,15074
train,__hf__,0,librispeech,23661
train,__hf__,0,librispeech,22615
train,__hf__,0,librispeech,13367
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ011-0215_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,21576
train,__hf__,0,librispeech,27972
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T26/task1/team26_intra-TEM1_SEM1_E30005.wav,1,VCC2020_T26,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T10/task1/team10_intra-TEF2_SEF2_E30002.wav,1,VCC2020_T10,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEF1_SEF2_E30002.wav,1,VCC2020_T32,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_528.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,11643
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ012-0210_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ043-0129_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_713.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,18440
train,__hf__,0,librispeech,18818
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ010-0223_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ046-0149_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T24/task1/team24_intra-TEF1_SEM2_E30005.wav,1,VCC2020_T24,
train,__hf__,0,librispeech,15153
train,__hf__,0,librispeech,26467
train,__hf__,0,librispeech,1646
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ015-0137_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T07/task1/team07_intra-TEM1_SEF1_E30003.wav,1,VCC2020_T07,
train,__hf__,0,librispeech,9057
train,__hf__,0,librispeech,3934
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEF2_SEF2_E30002.wav,1,VCC2020_T03,
train,__hf__,0,librispeech,9410
train,__hf__,0,librispeech,13101
train,__hf__,0,librispeech,28528
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_4869.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ044-0214_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEM1_SEM1_E30004.wav,1,VCC2020_T11,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T08/task1/team08_intra-TEM1_SEM2_E30004.wav,1,VCC2020_T08,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEM2_SEM1_E30002.wav,1,VCC2020_T20,
train,__hf__,0,librispeech,5918
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_11224.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T13/task1/team13_intra-TEF1_SEF1_E30003.wav,1,VCC2020_T13,
train,__hf__,0,librispeech,1978
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEF2_SEF2_E30003.wav,1,VCC2020_T25,
train,__hf__,0,librispeech,21728
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ011-0268_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T19/task1/team19_intra-TEF2_SEM2_E30002.wav,1,VCC2020_T19,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEF1_SEM2_E30003.wav,1,VCC2020_T02,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ004-0242_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,9863
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ003-0138_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEM2_SEF1_E30005.wav,1,VCC2020_T30,
train,__hf__,0,librispeech,9144
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ018-0019_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,23044
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T29/task1/team29_intra-TEF1_SEF2_E30005.wav,1,VCC2020_T29,
train,__hf__,0,librispeech,26387
train,__hf__,0,librispeech,14295
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEM1_SEM1_E30002.wav,1,VCC2020_T03,
train,__hf__,0,librispeech,3884
train,__hf__,0,librispeech,21163
train,__hf__,0,librispeech,769
train,__hf__,0,librispeech,3505
train,__hf__,0,librispeech,19177
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_811.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,3225
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ011-0264_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEF2_SEM1_E30001.wav,1,VCC2020_T27,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEM1_SEM2_E30004.wav,1,VCC2020_T32,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ016-0216_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_12387.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_14304.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,7404
train,__hf__,0,librispeech,21785
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6153.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEM2_SEM1_E30003.wav,1,VCC2020_T32,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ015-0268_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,23350
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ003-0249_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEF1_SEF2_E30004.wav,1,VCC2020_T30,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEF2_SEM1_E30004.wav,1,VCC2020_T20,
train,__hf__,0,librispeech,15049
train,__hf__,0,librispeech,22143
train,__hf__,0,librispeech,1826
train,__hf__,0,librispeech,20671
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ010-0244_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ009-0159_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T19/task1/team19_intra-TEM2_SEM2_E30005.wav,1,VCC2020_T19,
train,__hf__,0,librispeech,24989
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T19/task1/team19_intra-TEF2_SEF2_E30001.wav,1,VCC2020_T19,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_10176.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,21696
train,__hf__,0,librispeech,22737
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ018-0100_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,3475
train,__hf__,0,librispeech,23822
train,__hf__,0,librispeech,9674
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ008-0139_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ018-0167_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEM2_SEF2_E30001.wav,1,VCC2020_T30,
train,__hf__,0,librispeech,2489
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ030-0186_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ016-0212_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,21878
train,__hf__,0,librispeech,13373
train,__hf__,0,librispeech,28329
train,__hf__,0,librispeech,21681
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T06/task1/team06_intra-TEF1_SEF1_E30001.wav,1,VCC2020_T06,
